symbol,report_year,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20
603130,2023,-0.956048,-0.261778,0.228516,-0.034724,-0.456192,-0.158701,0.042414,0.192105,-0.145434,-0.013976,0.049191,0.01765,-0.055462,0.029294,0.016667,0.020396,-0.086105,-0.015382,0.025479,0.00676
603131,2023,4.051996,-0.468508,0.025838,-0.214007,0.131655,-0.199105,0.131078,-0.109704,-0.085164,0.0432,-0.034945,-0.006331,0.088353,-0.084637,-0.070425,0.064582,-0.080691,0.040629,-0.003475,-0.075737
603132,2023,-1.51254,-0.297674,0.235041,0.043532,-0.241928,-0.070246,-0.130419,0.087964,0.022635,0.03102,-0.087137,-0.003955,-0.065779,0.0474,-0.026914,0.032305,-0.003804,0.033185,0.039053,0.053581
603135,2023,1.967527,-0.61913,0.295419,-0.076659,-0.1437,-0.182623,0.044415,-0.015746,-0.047611,0.019993,0.088326,-0.055198,0.060652,-0.007076,-0.048152,0.068847,0.037961,0.059353,-0.010804,-0.04372
603136,2023,-0.514449,-0.467004,0.311159,-0.001426,-0.250143,-0.218894,0.063994,0.201203,-0.187348,0.078592,-0.049463,0.007347,-0.035547,0.040017,-0.050335,-0.038889,0.027649,0.003975,-0.140108,-0.032893
603137,2023,-2.760532,-0.024037,0.1111,0.164556,0.141086,0.179144,-0.129954,-0.191175,-0.051217,-0.051406,0.009052,-0.057702,0.06845,-0.015908,-0.005274,0.044654,0.011195,-0.03156,-0.033831,0.009002
603138,2023,4.964132,-0.43832,-0.097535,-0.035656,0.474354,-0.087094,0.091439,0.010664,0.161224,-0.056838,0.048039,0.000876,-0.050829,-0.027467,-0.052104,-0.047739,0.005079,0.03389,-0.033846,0.032468
603139,2023,2.127788,-0.541778,0.227669,-0.188481,-0.351443,-0.186418,0.132585,0.060659,-0.139421,0.002595,0.077074,0.00344,0.057714,0.006063,-0.04404,0.041195,-0.060295,-0.003563,0.077176,-0.059239
603150,2023,-1.108006,-0.186874,0.186964,-0.015532,-0.501904,0.189118,-0.09332,-0.010907,0.133519,-0.067844,0.063387,-0.011801,-0.076875,0.088021,-0.044937,0.046441,-0.05468,0.009434,0.115669,0.05897
603151,2023,-0.851521,-0.569375,0.382182,0.09424,-0.030711,-0.148278,-0.172664,0.04376,0.081652,0.097282,-0.046153,0.107645,0.057998,-0.080233,0.089042,0.076933,-0.062466,0.047391,0.102256,0.004781
603153,2023,-6.357101,1.384028,-0.781768,-0.299648,0.076509,-0.087428,0.107946,0.010873,0.156768,-0.059881,0.079849,-0.063858,0.044214,0.011881,-0.028333,-0.032038,0.011067,-0.02946,-0.04854,-0.034374
603155,2023,4.329341,-0.396539,-0.020185,-0.203418,0.03774,-0.096356,0.043897,-0.096585,0.057381,-0.05408,-0.021591,-0.088434,-0.008832,-0.039047,-0.019644,0.014077,-0.020146,0.077621,-0.01607,0.004292
603156,2023,-1.326997,-0.113992,0.153225,-0.015449,-0.512641,0.130539,-0.067989,0.032774,0.062553,-0.101249,0.098549,-0.016768,-0.09065,0.096143,-0.003817,0.012154,-0.04882,-0.011213,0.052319,0.034427
603158,2023,-0.478621,-0.384241,0.29856,0.060893,-0.296686,-0.049942,-0.046263,0.086356,-0.057275,-0.101235,0.200991,0.012459,-0.005777,0.089769,0.003661,0.042735,0.023121,0.021452,0.033755,0.004611
603159,2023,0.329659,-0.520561,0.35406,0.099737,-0.171604,-0.039368,-0.042321,0.005509,-0.050103,-0.059793,0.146042,-0.067632,0.089659,0.0458,0.088146,0.058963,0.100358,-0.013686,-0.057369,0.068011
603160,2023,3.576683,-0.468308,0.065768,-0.194651,0.006641,-0.202214,0.063151,-0.099162,-0.071002,-0.071547,0.055566,-0.099148,0.132584,-0.040096,0.069084,0.049235,-0.094161,0.010416,0.084888,0.002705
603161,2023,4.572953,-0.3392,-0.11922,-0.29306,-0.012074,-0.111731,0.090162,-0.081767,0.059783,0.02694,-0.087714,0.036961,-0.013472,-0.083809,0.029997,-0.087998,-0.078291,-0.123494,0.083911,0.026088
603162,2023,0.742181,-0.582773,0.32242,0.030825,-0.213318,0.017254,-0.02324,0.00253,0.059993,-0.013297,0.104583,-0.028617,0.008672,0.05286,0.038456,0.019385,0.023861,-0.000285,-0.007346,0.057059
603163,2023,-1.738488,-0.111502,0.16096,0.080636,-0.268488,0.291051,-0.126381,-0.1659,0.142346,-0.026562,0.038645,-0.007771,-0.001196,-0.028327,0.030894,0.070179,-0.052762,-0.018185,-0.010092,0.051164
603165,2023,-1.778026,-0.16032,0.165988,-0.003244,-0.344078,-0.065222,-0.106944,0.112957,0.017852,-0.018271,-0.004531,0.000222,-0.118395,0.086356,-0.047744,0.016068,-0.031706,0.013348,0.05782,0.04397
603166,2023,3.902392,-0.522274,0.058803,-0.243602,0.025094,-0.2329,0.126868,-0.063761,-0.114963,0.006654,-0.01049,-0.026966,0.110355,-0.025023,-0.050251,0.055999,-0.081752,0.022531,0.053958,-0.054037
603167,2023,0.475529,-0.588455,0.346448,0.053622,-0.128902,-0.019489,-0.048509,-0.007705,0.06861,0.037227,0.037509,-0.056809,-0.047807,0.051948,0.035507,0.032489,-0.035581,-0.004866,0.045003,0.044293
603168,2023,3.488331,-0.35778,0.0484,-0.207054,-0.275017,-0.099083,0.127094,-0.011295,-0.058321,-0.073127,0.06859,-0.063337,-0.017064,-0.023851,-0.000752,-0.008881,0.031825,0.009287,-0.039703,-0.013413
603169,2023,-2.629868,-0.06278,0.072135,0.027383,-0.213405,0.06909,-0.225674,-0.015696,0.09486,-0.045243,-0.061898,0.043812,0.023218,0.045606,-0.060305,-0.006978,0.058064,-0.037186,0.093264,0.035027
603170,2023,2.440408,-0.757006,0.300053,0.046896,0.197123,0.024819,0.035953,-0.090806,0.20892,0.076171,0.049332,-0.026563,-0.062904,-0.05977,-0.027828,-0.004887,0.060642,0.051878,-0.050286,-0.031826
603171,2023,-1.906058,-0.056751,0.128169,-0.060164,-0.41306,-0.131193,-0.032407,0.153769,-0.073032,0.01682,-0.148483,-0.152705,-0.117027,0.071353,0.015022,0.02091,-0.051867,0.034555,-0.108987,0.082102
603172,2023,-4.531386,0.664062,-0.37405,-0.149065,-0.250996,0.09083,-0.097466,-0.00621,0.195828,-0.078124,-0.08971,0.056937,0.015843,0.011131,-0.068902,-0.052107,-0.068311,-0.00532,0.064852,0.0361
603173,2023,-3.758002,0.501996,-0.201533,0.013375,-0.01909,0.386808,0.189213,-0.229979,-0.115303,-0.019305,0.073282,-0.032143,-0.055664,0.004303,-0.070305,0.055604,-0.086889,-0.024971,-0.003321,0.039976
603176,2023,-3.211576,0.133783,-0.009478,0.06935,-0.04595,0.190222,-0.208872,-0.176485,0.046407,-0.104627,-0.024472,-0.046067,0.119656,0.025308,-0.041251,0.037181,0.060811,-0.019652,0.054163,0.038115
603177,2023,5.990677,-0.174321,-0.303,-0.154834,0.495116,-0.12674,0.0448,-0.001469,0.041085,-0.106636,0.006714,-0.01636,-0.004643,0.022598,-0.010793,-0.016971,-0.065593,0.037503,-0.002151,0.073161
603178,2023,1.184519,-0.641128,0.334891,0.030861,-0.137763,0.112654,-0.024248,-0.090116,0.180672,0.068718,0.006961,-0.061282,-0.046279,-0.012822,0.034796,0.031184,-0.013087,0.0148,0.047393,0.029561
603179,2023,2.241279,-0.657785,0.270755,-0.097718,-0.119037,-0.15869,0.096825,0.026716,-0.044675,0.036608,0.079631,-0.014245,0.029047,0.029544,-0.032219,0.021564,0.007255,-0.011878,0.036289,-0.012504
603180,2023,6.234254,0.224105,-0.495674,-0.377873,-0.088187,-0.057614,0.035738,-0.142386,-0.132454,-0.098157,-0.009698,0.115946,0.14926,-0.063821,0.023687,0.054361,0.012525,-0.007318,0.016474,0.018349
603181,2023,0.858947,-0.611265,0.311999,-0.072756,-0.273254,-0.163276,0.058812,0.101735,-0.047417,0.101709,0.027764,0.015239,-0.081183,0.034872,-0.077572,-0.017145,-0.059362,-0.057715,0.047659,-0.061242
603182,2023,-4.70672,0.777145,-0.401871,-0.017148,0.159375,0.205874,0.413151,-0.046933,-0.277035,0.136927,-0.018407,0.081123,-0.076882,0.007912,-0.022318,0.001723,0.020094,0.062502,0.0689,0.052154
603183,2023,-4.233167,0.421453,-0.160646,0.028506,0.104734,0.018544,-0.19913,-0.09538,-0.037392,-0.187044,0.029032,-0.052933,0.130922,-0.00566,-0.050031,-0.004111,0.087348,-0.01825,0.022902,-0.001328
603185,2023,6.387014,0.127219,-0.480622,-0.381226,0.068861,-0.100082,0.02962,-0.152539,-0.108111,-0.025041,-0.104775,0.111384,0.117069,-0.046062,-0.071772,0.035654,-0.009265,0.014565,0.021612,-0.043199
603186,2023,1.917064,-0.66899,0.301844,0.095252,0.008491,0.158796,0.099286,0.002133,0.201961,-0.002259,0.103665,0.031489,-0.048456,-0.025305,-0.0244,-0.014123,-0.043892,0.079774,0.001386,-0.035966
603187,2023,-2.12379,-0.357553,0.252888,0.233784,0.271663,-0.077501,-0.154652,0.02793,-0.174319,-0.082234,-0.029969,-0.052622,0.126468,0.054363,0.032041,-0.012071,0.096157,0.021763,0.081735,-0.021835
603188,2023,-1.240201,-0.335655,0.302299,0.015566,-0.260588,-0.229866,-0.059307,0.175826,-0.155014,-0.037958,-0.002162,-0.065482,-0.017594,0.028201,0.041806,0.086992,-0.08849,0.088865,0.011947,0.018086
603189,2023,-2.516736,-0.092705,0.12785,0.13887,-0.022087,0.120872,-0.181381,-0.088887,0.078658,-0.024457,-0.024439,0.057139,0.054048,-0.039801,0.027001,0.018363,0.038283,-0.016666,0.035577,0.048099
603190,2023,-1.915893,-0.089951,0.127985,0.007882,-0.401624,-0.053246,-0.095066,0.128988,0.009488,-0.042253,0.001763,0.016864,-0.070967,0.05811,0.013677,0.019581,-0.001643,-0.025419,-0.013355,0.082741
603191,2023,-0.961699,-0.223814,0.186109,0.162058,-0.37534,0.499563,0.088071,-0.046106,0.184699,0.032029,0.072826,0.253593,-0.045377,-0.124352,0.090305,-0.054466,-0.141138,0.009893,-0.047733,-0.060897
603192,2023,-3.284461,0.075043,-0.02064,0.036579,-0.056747,-0.152184,-0.182076,0.12356,0.038723,-0.006871,-0.18186,0.036847,-0.069309,0.004516,-0.002854,-0.028365,-0.047461,-0.022856,0.037528,0.063612
603193,2023,-1.911312,-0.165848,0.152999,0.196139,0.038565,0.251377,0.064818,-0.070364,-0.082207,0.000517,0.012711,-0.030164,-0.057136,0.074578,-0.008125,-0.025951,-0.006268,-0.031833,-0.044004,0.019047
603195,2023,12.39969,5.177037,-1.398764,1.126432,-0.64724,0.138675,-0.774906,-0.227808,-0.223058,0.653167,0.219982,-0.342701,-0.024492,0.234335,0.097834,-0.245383,-0.160046,0.121452,0.093546,-0.099112
603196,2023,-3.580033,0.203089,-0.034709,0.08879,0.157337,0.042856,-0.167584,-0.133145,-0.083435,-0.091165,0.023945,-0.04286,0.052045,0.001734,-0.038253,0.008534,0.018012,-0.055506,0.024659,-0.001074
603197,2023,8.156216,0.833511,-0.918452,-0.291344,0.247046,0.021955,-0.206804,-0.123836,-0.076727,-0.00507,0.001121,0.233894,0.079828,0.01678,0.07223,0.037417,0.005132,-0.009961,0.054347,0.063096
603198,2023,1.525936,-0.547315,0.269822,0.130435,-0.206788,0.194072,0.167745,0.125958,0.096371,-0.072197,0.167417,0.054487,-0.048553,0.054062,0.013645,-0.034795,0.035695,0.086433,-0.016604,0.005467
603199,2023,-1.596783,-0.330207,0.230926,0.159739,-0.07303,0.104017,-0.101474,0.002529,0.021923,-0.030936,-0.034592,-0.028494,0.004052,0.107059,-0.020502,0.006848,0.02727,0.023212,0.052395,0.046381
603200,2023,-0.499552,-0.394434,0.294598,-0.048151,-0.373539,-0.100512,0.020331,0.101838,-0.065636,0.05794,-0.096729,-0.076161,-0.048045,0.014605,-0.033054,0.061514,-0.095282,0.062806,0.029272,-0.004359
603201,2023,2.867358,-0.505992,0.183502,-0.161461,-0.219963,-0.190177,0.129379,-0.013366,-0.122457,-0.037315,0.135177,0.035009,0.161427,-0.050029,-0.025959,0.130498,-0.028775,0.083736,0.049683,-0.04225
603203,2023,-0.384966,-0.503843,0.319122,0.139838,-0.08815,0.260427,-0.091986,-0.173182,0.155259,0.068853,-0.036128,-0.067275,0.035498,-0.014529,0.043975,0.031084,0.043239,-0.028817,-0.069796,0.031057
603206,2023,-4.460296,0.549815,-0.245947,-0.021343,0.030833,-0.069431,-0.147226,0.020565,0.006311,-0.171798,0.024588,-0.030542,0.024159,0.050093,-0.083567,-0.030404,0.04247,0.012783,0.001776,0.006807
603208,2023,6.464246,0.253687,-0.504225,-0.316371,0.059169,-0.07814,-0.043379,-0.120407,-0.018718,-0.131542,0.049468,0.073724,-0.001186,-0.072914,0.066426,0.008319,0.041139,0.01115,0.03925,0.063627
603209,2023,0.5763,-0.679913,0.375583,0.153832,0.096754,0.097027,-0.010425,-0.070494,0.096492,0.060701,0.004905,-0.09944,-0.02214,0.038039,-0.000973,0.013646,0.031648,0.02669,-0.047669,0.012505
603211,2023,-1.325756,-0.214808,0.194277,-0.028633,-0.452836,0.000981,-0.099356,0.105338,0.09122,-0.002306,-0.059875,-0.005384,-0.138388,0.079435,-0.025713,0.009614,-0.0696,0.035396,0.066433,0.051778
603212,2023,-1.352205,-0.286444,0.211773,0.009607,-0.318471,0.038117,-0.135063,0.019186,0.153173,0.104059,-0.086807,0.055423,-0.107586,-0.005113,-0.019123,0.000826,-0.006984,-0.064984,0.059393,0.059733
603213,2023,-2.398804,-0.1049,0.101799,0.012774,-0.249227,-0.009015,-0.185327,0.043371,0.078067,0.01394,-0.12601,-0.004417,-0.060137,0.065876,-0.073374,0.013578,0.018261,-0.007076,0.03408,0.061676
603214,2023,1.608516,-0.505926,0.235319,-0.167877,-0.432915,-0.0156,0.065611,-0.025759,0.01058,0.04959,-0.015437,-0.090097,-0.028956,0.022429,-0.019379,0.024613,-0.03282,-0.049189,0.090714,0.019594
603215,2023,2.086894,-0.552616,0.253005,-0.00063,-0.082094,-0.030584,0.109703,0.02106,0.005279,-0.056796,0.136508,-0.116365,-0.069958,0.075424,-0.025291,0.014237,0.006271,0.031495,-0.047339,0.036267
603216,2023,3.084607,-0.514694,0.151006,-0.182063,-0.141968,-0.197022,0.109483,-0.049333,-0.132595,-0.036328,0.075121,-0.064412,0.100207,-0.007741,-0.024819,0.06848,-0.011691,0.029168,0.01157,-0.02174
603217,2023,-5.997243,1.455986,-0.891942,-0.396185,-0.290487,0.121201,0.308611,0.042777,0.271606,-0.082311,-0.00844,-0.003838,-0.036111,0.164654,-0.077762,-0.079731,-0.237841,0.034186,-0.042291,-0.004454
603218,2023,-1.828472,-0.268618,0.177428,0.026316,-0.225687,0.026885,-0.157597,0.022732,0.12257,0.121195,-0.120342,0.10451,-0.060922,-0.011393,-0.031774,-0.028855,0.028319,-0.099837,0.08545,0.039896
603219,2023,-2.638922,0.004479,0.062781,0.200172,0.097947,0.31682,0.02007,-0.161357,-0.10714,-0.101587,0.044893,-0.03591,0.06361,0.062339,-0.020547,-0.008023,-0.033988,-0.007773,-0.014813,-0.022081
603220,2023,-4.399728,0.520644,-0.247131,0.033185,0.164747,0.142475,0.02296,-0.126134,-0.144167,-0.094454,0.039895,-0.004674,0.092331,0.018973,-0.046147,-0.019003,0.029042,-0.01411,0.056971,-0.014262
603221,2023,-1.031536,-0.439468,0.290178,0.15724,-0.046309,0.226127,-0.119348,-0.147414,0.091315,0.033062,-0.05529,-0.065123,0.048714,0.040584,-0.009218,0.037794,0.061625,-0.003629,0.016465,0.01762
603222,2023,11.076555,3.257149,-1.507124,0.648871,0.072802,0.236032,-0.671315,0.249368,-0.058966,0.203172,0.280933,-0.034257,-0.197576,0.05882,0.144089,0.092973,-0.047747,0.009169,0.018754,-0.108542
603223,2023,-3.104158,0.15611,-0.017872,-0.019012,-0.27884,-0.118035,-0.070298,0.207974,-0.013274,-0.099272,-0.09918,0.002054,-0.103802,0.054292,-0.055062,-0.01662,-0.104061,0.107666,0.043321,0.028534
603225,2023,-1.945656,-0.147529,0.166021,-0.01114,-0.400072,-0.127716,-0.113647,0.184267,-0.023749,-0.049635,-0.034039,0.040407,-0.043348,0.015452,0.051203,0.018449,-0.054943,0.036002,0.028918,0.040627
603226,2023,6.580584,0.170671,-0.509004,-0.391326,0.140692,-0.082071,-0.028549,-0.144668,-0.12301,-0.120243,-0.110257,-0.04476,0.075641,0.022264,0.032473,-0.003498,-0.034688,0.000848,0.003608,0.024296
603227,2023,-0.717405,-0.398245,0.285802,-0.023002,-0.348654,-0.049772,-0.058747,0.082054,0.012821,0.048233,-0.057637,-0.040768,-0.101514,0.038534,-0.041443,0.028968,-0.061148,0.045148,0.034831,-0.003744
603228,2023,-1.837782,-0.21241,0.215934,0.12035,-0.10701,-0.03437,-0.10769,0.074521,0.022916,0.011081,-0.037433,-3.5e-05,-0.07279,0.021672,0.020197,0.032551,-0.053789,0.054583,-0.034262,0.03391
603229,2023,-1.757453,-0.109575,0.150958,-0.038033,-0.503939,-0.111681,-0.057196,0.193624,-0.061941,-0.083027,0.068358,0.030723,-0.066741,0.082697,-0.025775,0.029624,-0.005071,0.024655,0.012328,0.047632
603230,2023,3.345944,-0.291086,0.012664,-0.242999,-0.459473,-0.046261,0.150275,0.000172,-0.092778,-0.11938,0.150111,-0.023969,0.001062,0.01231,0.011714,-0.048991,0.062987,-0.033228,0.01878,-0.017969
603231,2023,-2.174534,0.064001,0.04368,-0.072595,-0.56723,-0.11612,-0.033293,0.213059,-0.062571,-0.097442,-0.031671,-0.003722,-0.05352,0.080989,0.06648,0.019223,-0.084099,-0.032093,0.026131,0.119232
603232,2023,-3.287288,0.059259,0.010868,0.042045,-0.033588,-0.195159,-0.205421,0.130256,0.012899,-0.034542,-0.116204,0.020369,-0.047749,0.023672,-0.027786,-0.026665,0.001055,0.001824,0.049363,0.049642
603233,2023,2.654318,-0.55813,0.183135,-0.184917,-0.200108,-0.253127,0.171407,0.040698,-0.220029,0.000794,0.134275,0.048156,0.142995,-0.008401,-0.019099,0.061544,-0.054411,-0.036575,0.077389,-0.05239
603235,2023,3.219583,-0.448244,0.140489,-0.089541,-0.1661,0.01175,0.029554,-0.057475,0.12805,-0.114152,0.17443,-0.031302,0.009431,-0.072601,0.066458,0.067913,0.042005,0.116948,-0.041769,0.054162
603236,2023,1.893402,-0.567038,0.278768,-0.079266,-0.191153,-0.108321,0.017006,-0.05776,0.02246,0.016401,0.089204,-0.034359,0.036226,-0.0697,0.089293,0.074782,-0.053179,0.031309,0.068776,0.012241
603237,2023,-2.583609,-0.04149,0.106932,0.030349,-0.215744,-0.141432,-0.15467,0.138652,-0.033896,-0.0888,-0.04616,0.000531,-0.024189,0.024739,0.030782,0.030376,-0.07835,0.052226,0.023797,0.050612
603238,2023,4.127544,-0.171902,-0.116171,-0.350882,-0.47591,-0.025754,0.140102,-0.04778,-0.103306,-0.107962,-0.004203,-0.045018,0.008158,-0.043311,0.021358,-0.061935,-0.01046,-0.038787,0.02981,-0.040816
603239,2023,6.83759,0.144592,-0.513157,-0.204146,0.558314,-0.123676,-0.058536,-0.093703,0.005831,-0.090641,-0.030776,-0.039054,-0.020002,0.026366,-0.006754,0.02044,-0.033054,0.024359,-0.043347,0.100312
603255,2023,2.515548,-0.575619,0.199983,-0.180615,-0.229404,-0.146606,0.083995,-0.007141,-0.021987,0.026127,0.024956,-0.05554,0.01839,-0.007953,0.039157,-0.01546,-0.065548,-0.081162,0.058896,-0.003228
603256,2023,-0.757532,-0.480676,0.319424,0.139551,-0.106047,0.033313,-0.117293,0.019467,0.10549,0.058861,-0.054504,0.00762,-0.016722,-0.004467,0.078291,0.040374,-0.030384,0.021258,0.018748,0.028713
603258,2023,2.932775,-0.662399,0.2024,-0.037773,0.114968,-0.125312,0.070834,-0.034992,0.106711,0.054137,0.069212,0.013753,0.046095,-0.054866,0.041693,0.003709,-0.020472,-0.057587,0.113281,0.05164
603259,2023,5.35316,-0.408715,-0.128192,0.241073,0.653,0.128966,0.237739,0.320043,0.195272,-0.126442,-0.056754,0.038189,0.033236,-0.008756,-0.028741,-0.025617,0.003313,0.048603,-0.027268,0.084694
603260,2023,2.871843,-0.408245,0.109756,-0.263716,-0.425038,-0.082948,0.140635,-0.013949,-0.101599,-0.007106,-0.032245,-0.096008,0.005597,0.005751,-0.033265,-0.002679,-0.031227,-0.012365,0.001761,-0.031098
603261,2023,-3.262624,0.12521,-0.028417,-0.003943,-0.170377,-0.032803,-0.212019,0.047473,0.106992,-0.031381,-0.095523,0.050161,-0.009216,0.0036,-0.04311,-0.0046,0.009287,-0.018893,0.087556,0.068058
603266,2023,1.466486,-0.661848,0.329533,-0.053029,-0.185444,-0.060012,0.003343,-0.018885,0.100999,0.094961,0.008609,0.018133,-0.002025,-0.038806,-0.023845,0.032477,-0.013429,0.01877,0.038729,-0.045268
603267,2023,1.517667,-0.518795,0.266455,-0.199622,-0.421052,-0.170548,0.116692,0.054188,-0.206978,0.017346,-0.041643,-0.115271,0.077424,0.018052,0.061354,0.059789,-0.097759,-0.007807,0.007351,-0.004113
603268,2023,-1.447634,-0.460588,0.314382,0.20018,0.109178,-0.059367,-0.170874,0.016266,-0.026871,-0.009117,-0.018284,-0.013592,0.035784,0.045539,0.016168,-0.009394,0.094034,0.010557,-0.007251,-0.001936
603269,2023,-0.048357,-0.601987,0.369894,0.056582,-0.057671,-0.183402,-0.058808,0.05421,-0.005834,0.087613,0.020891,-0.016978,-0.044906,0.024942,-0.035206,0.033648,0.025058,0.016711,0.028095,-0.024647
603270,2023,0.600296,-0.408596,0.246733,-0.147242,-0.641001,0.082977,-0.010702,0.011601,0.16253,0.098939,-0.08084,0.003586,-0.114217,-0.005769,0.012895,0.003386,-0.036821,-0.039257,0.08134,0.038591
603272,2023,0.442375,-0.641025,0.357278,0.168483,0.004333,0.217019,-0.005104,-0.074102,0.115677,-0.008438,0.049435,-0.043561,0.055806,0.032293,0.046103,-0.001382,-0.009249,0.029845,-0.043862,-0.007586
603273,2023,-0.008214,-0.570471,0.338895,0.058205,-0.204304,0.054991,-0.090846,-0.023929,0.17763,0.103162,0.042649,0.09464,-0.015599,-0.044765,0.00626,-0.008902,0.078503,-0.08552,0.04106,0.02321
603275,2023,-5.550198,1.11979,-0.618138,-0.203301,0.08299,0.124465,0.340485,-0.07389,-0.07892,0.108029,0.068872,0.074947,-0.117646,-0.017954,-0.071559,0.006545,-0.016396,0.030621,0.056877,0.030705
603276,2023,1.881406,-0.659616,0.279983,-0.042058,0.082543,-0.222037,0.069399,-0.00444,-0.015411,0.078528,0.037181,-0.056727,-0.016791,-0.031637,0.08744,0.010243,-0.127302,-0.088592,0.090886,0.008157
603277,2023,3.619616,-0.562649,0.105659,-0.198441,0.008552,-0.183815,0.110058,-0.055535,-0.056513,0.022608,-0.006059,-0.001821,0.086473,-0.042324,-0.093349,0.037323,-0.058259,0.073488,-0.010704,-0.10007
603278,2023,7.7314,0.579086,-0.78084,-0.319197,0.313508,0.001497,-0.158162,-0.113669,-0.009861,-0.042265,-0.14642,0.018699,-0.09224,0.044367,0.012346,-0.034198,-0.019618,-0.002421,-0.005588,0.044213
603279,2023,-3.290554,0.196648,-0.076729,0.083559,-0.010968,0.168123,-0.066343,-0.071275,-0.057043,-0.143481,0.012658,-0.059397,0.056951,0.117855,-0.057877,-0.030823,0.017112,-0.042062,0.053989,0.030806
603280,2023,2.444178,-0.792784,0.289035,0.180992,0.35676,0.013442,0.109309,0.031877,0.095419,-0.012537,0.060254,-0.100721,0.035082,0.060551,0.039086,-0.006498,0.039074,0.065759,-0.024063,0.040346
603281,2023,-3.844437,0.238632,-0.056277,0.167558,0.277694,0.055099,-0.081492,-0.068663,-0.162025,-0.121106,0.007855,0.021806,0.124458,-0.028791,0.011863,-0.010754,-0.018654,0.045654,0.037809,-0.07088
603282,2023,-5.914762,1.110903,-0.653467,-0.243753,-0.027924,-0.135236,-0.016128,0.103363,0.181949,-0.14576,-0.043189,-0.059555,0.05383,0.073133,-0.071101,-0.065737,-0.0278,0.05235,-0.01181,-0.01745
603283,2023,-1.911592,-0.107325,0.108009,-0.022615,-0.43338,-0.072374,-0.084621,0.161584,0.094072,0.055172,-0.111674,0.093009,-0.081178,-0.014271,0.082467,-0.009892,-0.090088,-0.073357,0.018533,0.078762
603286,2023,-0.436382,-0.601122,0.394542,0.116489,0.025512,-0.184447,-0.081217,0.090907,-0.089928,-0.000905,0.042975,-0.039728,0.01265,0.059546,0.007207,0.018295,0.046994,0.016764,0.01124,0.015446
